archive	file	verdict	distinct	calls	lvos	scanner	path	sha256
dcamsd21.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dcamsd21.lha	983df43f7050b78a3cc81cd4942f0d855694c01431142e1dc6137f48f4b2c364
dconnect.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dconnect.lha	05b21a16fb6bf1c9299f2f192fd7fa4033fea129c19656a771b8c122311cbcae
ddns_check_v2.2_web.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/ddns_check_v2.2_web.lha	f7b8f2acb872316cea9e251c317cf2c7a977465b01fbb6efd198a3977a28f4c8
ddup-3.0.1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ddup-3.0.1.lha	5ef81eb69e3d09a5273e724b3dccf9952c4d4153a34edc9b5ced914087d1d6c8
ddup-3.0.1_src.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ddup-3.0.1_src.lha	5a10d71f37a2d7a904397d195aee6a47537a7f3b53cbd5fbb7ed8076aaa2c695
de-tagge.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/de-tagge.lha	abab1621e32ec4deed7dc82de76df4332978053652a459d6c2479b3cb2632fa0
dfb_flg.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/maxs/dfb_flg.lha	fa24b3b8b9cb4f68fa06cf44e71b9d380a68aa21a905987bff345fb5c9abf60f
dhcp_amitcp.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dhcp_amitcp.lha	0e1ca8e3f2688d2273d18eebaccc74c4b041aa036377da6f003a8cd7d9a2de7a
dhcpd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dhcpd.lha	c82aa22134fca64ae8346b1a32457a4e3d91a44853cc4ba26251ef85cc48bd4d
dial.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dial.lha	5d2423c09ea2f07081fea9158b2f0336e12eda7c03fc787f4f9742729f039e41
dialer.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dialer.lha	a797d7a8e81ef0428bac009fa62732f24315518aae76bc8d58594fcdf15060ea
dialerdevice17.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dialerdevice17.lha	1bcec3c59abfc939b510b74ea77444fc17f3aff5f8b6ab4c2558a88365e7d9f3
dicci.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dicci.lha	701db72ace2acec988fa5e754514c09addd6b7a478eae3d93afa7fb630d37b03
digest10.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/digest10.lha	0985ba4246a10c26a43983c77445c5a3c17444621feb3b67057701f3190dfee3
diskserial.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/diskserial.lha	f76185bbb8a73141e4bb0b74e2fcd51bd756b079d85fae7fe3132d57fb0c472a
dizzytorrent1.11.lha	dizzytorrent1.11/DizzyTorrent	OK	distinct=15	calls=103	socket,bind,listen,accept,connect,sendto,send,recv,setsockopt,getsockopt,IoctlSocket,CloseSocket,WaitSelect,Errno,gethostbyname	scanner=7	comm/tcp/dizzytorrent1.11.lha	f4e98b124829741cfcee375a14121c498cef4f3cc0b79fc326b17af45582ff25
dizzytorrent2.lha	dizzytorrent2.22/DizzyTorrent	OK	distinct=15	calls=103	socket,bind,listen,accept,connect,sendto,send,recv,setsockopt,getsockopt,IoctlSocket,CloseSocket,WaitSelect,Errno,gethostbyname	scanner=7	comm/tcp/dizzytorrent2.lha	524a46212bd57304911bb3652537c708f7df931e55731e7fd02aba7321c9c0b2
dl.lha	dl	OK	distinct=10	calls=15	send,recv,CloseSocket,WaitSelect,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,vsyslog,SocketBaseTagList	scanner=7	comm/net/dl.lha	5b66018493003f670c55b038989c415090e1f557514270fa4c162089598d2f33
dnet-src.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dnet-src.lha	42f4ab136027e290add2aa65d5930d11e1b4134d244282958f2c6a96de459b8b
dnet.device.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dnet.device.lha	49a5340a85683eed53a66e4e761f25c7e2a6a3b1942f7c7b0c3e74dfe235c40b
dnet2.10.13.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dnet2.10.13.lha	b534b1d0fbd6a3171e5a90a39835330b9b2ce0208387e947722fea82fa14565b
dnotify.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/dnotify.lha	0d42986a1b2565ff92eb62c2e9dd0bff8f222cd253e268fd69252e0b11e7bae5
dns.lha	dns	OK	distinct=11	calls=14	send,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyname,vsyslog,SocketBaseTagList	scanner=7	comm/irc/dns.lha	890451b94d2b09fedd705998476e23ca78eb4666d73f233224daa55a3f44082d
dnstools.lha	dnstools/bin/whois	OK	distinct=10	calls=15	socket,bind,connect,send,recv,CloseSocket,gethostbyname,getservbyname,vsyslog,SocketBaseTagList	scanner=7	comm/tcp/dnstools.lha	fce7e6f8658b7f6a0bd3eede14524db2aa19bdfd08218ff4bf4c9e6aa13b596f
dnstools.lha	dnstools/bin/nslookup	OK	distinct=15	calls=28	socket,connect,sendto,send,recvfrom,recv,CloseSocket,WaitSelect,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/dnstools.lha	fce7e6f8658b7f6a0bd3eede14524db2aa19bdfd08218ff4bf4c9e6aa13b596f
dnstools.lha	dnstools/bin/dig	OK	distinct=15	calls=28	socket,connect,sendto,send,recvfrom,recv,CloseSocket,WaitSelect,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/dnstools.lha	fce7e6f8658b7f6a0bd3eede14524db2aa19bdfd08218ff4bf4c9e6aa13b596f
dnstracer.i386-aros.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dnstracer.i386-aros.lha	aeecc550fcd6823d94b18054473232670e8f402e268f851be2b840675900f150
dnstracer.lha	dnstracer/dnstracer	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/dnstracer.lha	e76ec7a6300ff4047aac7144877c2127bde76a384dd8a803991243fa9244d362
drexxmail.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/drexxmail.lha	99de705e384172a7ad440ec6977cce6b3d9ddc4fd784f7fa0f91b4b74566e09f
dshrexx1_01.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dshrexx1_01.lha	44fa82779ad95abb254d9461c45cb34ca7b72d6562d047bf45d2d279ddee39e4
dshterm1_0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/dshterm1_0.lha	44333938056f9be81b92abeee783d284acd9f7f68b47400f44004e7974b90a56
dsm.lha	dsm_warpos	OK	distinct=22	calls=33	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,Errno,Inet_NtoA,gethostbyname,gethostbyaddr,gethostname,SocketBaseTagList	scanner=7	comm/net/dsm.lha	1bcdac4ff3415ce615f77385e2d016f8e466a4d637e430dfe9d32a7ceace8d55
dsm.lha	dsm_classic881	OK	distinct=22	calls=33	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,Errno,Inet_NtoA,gethostbyname,gethostbyaddr,gethostname,SocketBaseTagList	scanner=7	comm/net/dsm.lha	1bcdac4ff3415ce615f77385e2d016f8e466a4d637e430dfe9d32a7ceace8d55
dsm.lha	dsm_classic	OK	distinct=22	calls=56	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,Errno,Inet_NtoA,gethostbyname,gethostbyaddr,gethostname,SocketBaseTagList	scanner=7	comm/net/dsm.lha	1bcdac4ff3415ce615f77385e2d016f8e466a4d637e430dfe9d32a7ceace8d55
dtr-am21.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dtr-am21.lha	9d83dfa8efe9a7d5783f42d739edc74e920c45097538ed0421afae031f679f94
dyn1.0.4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dyn1.0.4.lha	7023aaf2d463752511d957ad8474b08d70201472455a818b4f99573b38014886
dynubasic.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/dynubasic.lha	2c17a34bd2d2c582ed5a01f517e9bd6f090711999407d354b92c894867a79d42
eci-100.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/eci-100.lha	5e6527e952f55705be185feb0615e964a14746eff18e526d510a47eec4419661
egg2mirc_0.06_mos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/egg2mirc_0.06_mos.lha	3ad4a7a3e5c8af0f7da3057a3068f3b5ce5caa0931a6d50941436e3a3b8a95f3
eggdrop-1.6.12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/eggdrop-1.6.12.lha	1d1775fe04b8d000752f5fab6b0c4f7e6234753c76b5a1bfed079d8ded151e76
eggdrop1.6.21-bin.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/eggdrop1.6.21-bin.lha	60fdb64360a5b50c7483bb1eb5ae41a8a11450acfd5d3cdaefa8bda2481852ad
ems10_docs_eng.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ems10_docs_eng.lha	91ff9b431ba341b77930334c668ddcf97004c4317cd6f33959bbc10cf80139a3
ems_1_0_exec.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ems_1_0_exec.lha	87eb1b1314953e30ecff2b4671f1bff7ee2d357e0c332f17b5555ef1b78dba74
ems_register.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ems_register.lha	f2e47307dea34b1316918176524774dc86cea0d843c92967e0705a0196990f17
enqueueTorrent-1.3.lha	enqueueTorrent-1.3/enqueueTorrent.68k	OK	distinct=8	calls=8	socket,connect,send,recv,CloseSocket,Errno,gethostbyname,SocketBaseTagList	scanner=7	comm/tcp/enqueueTorrent-1.3.lha	d441a3bc9c3465ab8313e0e07ec2c3b1dafd2811aa3f03c8d60f1f705f0c13e7
epic4-2.2-morphos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	dev/gg/epic4-2.2-morphos.lha	58d8aa3e34f78067918da85133e6ae1b57ac3ecde89bbb479698ff3458440862
epic4-mos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/epic4-mos.lha	73e95956bd60832e828bfdd4f7eeaf243989c6da8250f38294973a8655245e3d
epic4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/epic4.lha	26a4beb6538dc72230f65a12aa4bce0a37440071c8b224461e89b1beda3cc059
epistula_install.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/epistula_install.lha	348e74f27c63204cad7184f0ebd4719ff9fbf3ca34256cef385ed2bcbdf62326
exscan04.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/exscan04.lha	5dbdb5a61aac605614a212b9af0979d13450a34483f652965d24dc8608ed913f
ezl1.0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/ezl1.0.lha	5cf41e618b008ebcbe08f70ef381833c38bfdcd7be4245ab82478f186b5604ef
facts.lha	facts-distrib/Facts	NO_SOCKETBASE_STORE opens=15	distinct=0	calls=0		scanner=7	comm/tcp/facts.lha	7b2fc0911bc14181d8e2a83aeb3c4cdefdf8dd8840dd8b62f775ab5de064fc3e
facts3_FrenchC.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/facts3_FrenchC.lha	53ed5350c54078bb45cd94fa440e9dc4e2b299537b55019f8f6cedfd6bef516e
factsSpa.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/factsSpa.lha	319dbaba6eda01eaabb3b25df2aa15efff6da4ff71cd3fcb8c855e6d2a261eeb
facts_hu_cat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/facts_hu_cat.lha	3f16a460ba1389a6b2bb2476f1504f46097c15d70c676b5ad3450f56a40a80d7
findports.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/findports.lha	88af82dc6c1089bb5948467bee53dbb14904304e1ea94854bd2cfebcdf4c5f19
finfo.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/finfo.lha	6281769d7fcbb7c203873dd0fbe0095710939197767cb6dec39c549fc4025257
finger-mos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/finger-mos.lha	cd676dffe6fd2cdd29797efba7a8cb1ea922b7bc487a754c0f97a1611177aa00
fingus_smtb.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/fingus_smtb.lha	9878296e676ee708ef3b44c5e436575d53e27b2f7eb07f51a9ac471b8348abbf
fisg_0.2.0_mos.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/fisg_0.2.0_mos.lha	f61877893b97971aebb8e8de3d7993166e5a46e69dd7aff9322a860b73cf0bfb
fping.i386-aros.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/fping.i386-aros.lha	fad8a9a9285147b65bf91cff38df74ce11404ad4ecc50cc1bd8cfaa3b56ea649
fping.lha	fping/fping	NO_SOCKETBASE_STORE opens=3	distinct=0	calls=0		scanner=7	comm/tcp/fping.lha	32e4a4aef5ed66c3decf556ede3be181e794e2877c42bd50d76e3f1c77704e7f
freedb.lha	FreeDB/Libs/vapor_toolkit.library	NO_SOCKETBASE_STORE opens=14	distinct=0	calls=0		scanner=7	comm/tcp/freedb.lha	28983b6dfa4446208f876af0bde515c87b420708f26626242b5154b5527c669e
freedb.lha	FreeDB/Libs/freedb.library	NO_SOCKETBASE_STORE opens=7	distinct=0	calls=0		scanner=7	comm/tcp/freedb.lha	28983b6dfa4446208f876af0bde515c87b420708f26626242b5154b5527c669e
freedbMOS.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/freedbMOS.lha	1947ea6b018173afeb6f0d9f7f2ae60469b678b079a2b07705d68a033e654e78
freedb_app.lha	FreeDBApp/Libs/freedb.library	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/freedb_app.lha	8d8cc22931142587b810dd5bd61919c73f21cc3fb6f85b7a86c341d60de8d0a3
fromged-1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/fromged-1.lha	d246792bbcbc9d498403a9d0f9696447a72120fcddfb1937acaa15e3370476df
fsp25.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/fsp25.lha	540268494392af79250365bc1c1f4ecf237ef8ed91ada14a086c8cd469081e74
fspd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/fspd.lha	18aba29da40fe62a2f262840798cdbec944db7efa42dce8cd11211f7965b00b5
ftp-guide.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/ftp-guide.lha	4afb28afec2c9eda35c29803c419963eaa46f02e2bb3527b158d8f11930863b8
ftp-mail.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ftp-mail.lha	0357d7cb833fde4936efab7d54bf85d0f9b8072ede161efe66c1a8903b9bb3fb
ftpcdrom_214.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/ftpcdrom_214.lha	ea7307586bcebce8b63e3239db6bc98ef6782358ae7de56edb6a53a349f3f183
ftpchmod.lha	ftpCHMOD/ftpCHMOD	OK	distinct=7	calls=12	socket,connect,send,recvfrom,Errno,Inet_NtoA,gethostbyname	scanner=7	comm/tcp/ftpchmod.lha	e9709de39c51c2da3231b1258011c75208828fb2f3184c93c625b1026a5c6616
ftpd2.lha	ftpd2/ftpd	OK	distinct=4	calls=6	recv,ObtainSocket,SetErrnoPtr,Dup2Socket	scanner=7	comm/tcp/ftpd2.lha	bd09b6dc632c49d27f37a1670f74b832cd9b7a8ed4970190d47db61b118c0b3b
ftpd2_os4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ftpd2_os4.lha	ac5330dc12abd2f75977810c0b2207902b0c4229269c07c172556dd29d2c7976
ftpget.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/ftpget.lha	a1e2deec880a7e0668cc94b6ed2596eb10bd7e6d8acba6b91dd7883e3b6e4de9
ftpm1.3-ita.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/ftpm1.3-ita.lha	f83f0d152b9b7f14564a687c476d9bbb8348cb51ec4a6ba14173c6e43360bbfd
ftpproxy-101.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/ftpproxy-101.lha	089e6e321843a24020139ccea369a9c11926499cf62078a6d9f2313f82921f2c
gelbesPanel.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/gelbesPanel.lha	feef1a5f8aa6976e3d212b314ab7e527341edb7d1b1c1ab9baed64382144d287
gendemo104.lha	Libs/vapor_update.library	NO_SOCKETBASE_STORE opens=7	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Libs/vapor_registration.library	NO_SOCKETBASE_STORE opens=9	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Libs/genesiskey.library	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/serv/netfs-server	OK	distinct=14	calls=17	socket,connect,send,recv,setsockopt,getpeername,CloseSocket,ObtainSocket,SetErrnoPtr,Inet_NtoA,inet_addr,gethostbyname,getservbyname,vsyslog	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/serv/in.identd	OK	distinct=13	calls=16	socket,bind,listen,accept,send,recv,setsockopt,CloseSocket,WaitSelect,ObtainSocket,Errno,getservbyname,vsyslog	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/serv/in.fingerd	OK	distinct=8	calls=11	send,recv,getpeername,ObtainSocket,Errno,Inet_NtoA,vsyslog,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/serv/ftpd	OK	distinct=23	calls=55	socket,bind,listen,accept,connect,send,recv,setsockopt,getsockopt,getsockname,getpeername,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,Inet_NtoA,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,gethostbyaddr,vsyslog,Dup2Socket,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/libs/socket.library	DUAL_STACK_AS225	distinct=42	calls=80	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,getdtablesize,ObtainSocket,ReleaseSocket,SetErrnoPtr,Inet_NtoA,inet_addr,Inet_LnaOf,Inet_NetOf,Inet_MakeAddr,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,getservbyname,getservbyport,getprotobyname,getprotobynumber,vsyslog,Dup2Socket,sendmsg,recvmsg,gethostname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/libs/genesis.library	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/l/netfs-handler	OK	distinct=11	calls=14	socket,connect,send,recv,setsockopt,CloseSocket,ObtainSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/l/inet-handler	OK	distinct=8	calls=20	accept,send,recv,setsockopt,IoctlSocket,CloseSocket,Errno,Dup2Socket	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/kernel/AmiTCP.020	NO_SOCKETBASE_STORE opens=11	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/kernel/AmiTCP	NO_SOCKETBASE_STORE opens=11	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/GenesisWizard	NO_SOCKETBASE_STORE opens=9	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/Genesis	NO_SOCKETBASE_STORE opens=12	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/traceroute	OK+SOCK_RAW	distinct=15	calls=32	socket,sendto,send,recvfrom,setsockopt,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getprotobyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/socks5	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/showmount	OK	distinct=14	calls=20	socket,bind,connect,sendto,send,recvfrom,recv,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,gethostbyname,gethostname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/rsh	OK	distinct=18	calls=39	socket,bind,listen,accept,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,SetSocketSignals,ObtainSocket,ReleaseCopyOfSocket,Inet_NtoA,gethostbyname,getservbyname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/rpcinfo	OK	distinct=21	calls=44	socket,bind,connect,sendto,send,recvfrom,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,Inet_NtoA,inet_addr,Inet_NetOf,Inet_MakeAddr,gethostbyname,gethostbyaddr,gethostname,gethostid,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/route	OK+SOCK_RAW	distinct=16	calls=20	socket,send,shutdown,IoctlSocket,CloseSocket,Inet_NtoA,inet_addr,Inet_LnaOf,inet_network,gethostbyname,gethostbyaddr,getnetbyname,getnetbyaddr,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/resolve	NO_SOCKETBASE_STORE opens=2	distinct=0	calls=0		scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/portmap	OK	distinct=17	calls=49	socket,bind,listen,accept,sendto,send,recvfrom,recv,getsockname,IoctlSocket,CloseSocket,WaitSelect,getdtablesize,vsyslog,gethostname,gethostid,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/ping	OK+SOCK_RAW	distinct=15	calls=29	socket,sendto,send,recvfrom,setsockopt,CloseSocket,WaitSelect,SetSocketSignals,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getprotobyname,vsyslog,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/netmount	OK	distinct=9	calls=12	socket,connect,send,recv,CloseSocket,SetErrnoPtr,inet_addr,gethostbyname,getservbyname	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/ncftp	OK	distinct=22	calls=42	socket,bind,listen,accept,connect,send,recv,shutdown,setsockopt,getsockopt,getsockname,CloseSocket,WaitSelect,Inet_NtoA,inet_addr,gethostbyname,gethostbyaddr,getservbyname,vsyslog,Dup2Socket,gethostname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/napsaterm	OK	distinct=15	calls=65	socket,bind,listen,accept,connect,send,recv,setsockopt,IoctlSocket,CloseSocket,WaitSelect,Inet_NtoA,gethostbyname,getservbyname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/login	OK	distinct=3	calls=3	SetErrnoPtr,vsyslog,gethostname	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
gendemo104.lha	Genesis/bin/letnet	OK	distinct=13	calls=30	socket,connect,send,recv,shutdown,IoctlSocket,ObtainSocket,ReleaseCopyOfSocket,Errno,inet_addr,gethostbyname,getservbyname,SocketBaseTagList	scanner=7	comm/tcp/gendemo104.lha	48a06df3ae4a65d63447faa8ec5e706ac4eaad98eb822444b355bd16a9bcaec0
